Node_ID,x_int,y_int
11034,92179,153512
11035,48267,425889
11036,205008,380365
11037,107940,269460
11038,190995,350647
11039,122656,62063
11040,218681,41818
11041,49481,87869
11042,22476,182655
11043,174304,11378
11044,183347,166176
11045,53132,302759
11046,42046,107890
11047,209880,192883
11048,235472,950
11049,164043,127440
11050,20010,223002
11051,114339,391656
11052,227177,169085
11053,138653,70984
11054,234659,167058
11055,231734,71114
11056,175363,115254
11057,163043,101594
11058,199263,405159
11059,77571,194103
11060,163422,280791
11061,4473,277534
11062,157881,89378
11063,229968,5866
11064,60035,177767
11065,236948,427659
11066,188330,173024
11067,128591,345210
11068,235054,377286
11069,140529,182056
11070,126041,163176
11071,100410,136103
11072,69666,137059
11073,49680,181761
11074,117449,412360
11075,34179,78338
11076,183560,109209
11077,71024,429855
11078,245250,271170
11079,216511,311885
11080,108742,14927
11081,4085,-332
11082,81083,51153
11083,200510,132864
11084,157596,17461
11085,89088,73988
11086,176260,747
11087,29047,364850
11088,105326,327773
11089,247481,335565
11090,98107,262620
11091,149416,355600
11092,61460,356335
11093,53286,371121
11094,206478,176987
11095,175528,265300
11096,32847,295874
11097,157992,264678
11098,131381,330813
11099,55553,426245
11100,9685,398950
11101,74344,328260
11102,66707,172333
11103,13262,37624
11104,50141,330198
11105,238522,80732
11106,9165,344246
11107,168552,326552
11108,173331,248580
11109,148756,421355
11110,60903,7481
11111,20988,273629
11112,39084,193401
11113,121107,125706
11114,70558,168345
11115,176386,369195
11116,149318,83719
11117,165133,106222
11118,207213,115003
11119,142781,82787
11120,25290,256724
11121,64302,154238
11122,211357,408695
11123,232317,338123
11124,123607,30249
11125,196615,389331
11126,244049,423150
11127,11020,329897
11128,230054,403251
11129,81138,47565
11130,195198,63919
11131,63768,240343
11132,9471,135040
11133,36903,403774
11134,230066,97598
11135,74071,97278
11136,2981,52824
11137,2840,231240
11138,232172,375337
11139,141303,299087
11140,142447,268594
11141,138370,175611
11142,161089,347416
11143,173101,105398
11144,44331,78646
11145,11170,397541
11146,67795,224865
11147,245789,69833
11148,241753,349733
11149,121863,22252
11150,209186,108910
11151,202454,346773
11152,64853,119794
11153,5478,293445
11154,76476,208798
11155,12405,333728
11156,146194,251117
11157,197668,394073
11158,225940,377455
11159,73595,94145
11160,145119,327231
11161,158424,283226
11162,91644,42794
11163,225604,179998
11164,173782,126027
11165,247682,348656
11166,176988,251313
11167,68148,233034
11168,125756,137235
11169,162664,242223
11170,219745,249175
11171,135728,421102
11172,163690,307055
11173,127446,6682
11174,17217,81612
11175,187283,430055
11176,137716,418718
11177,21467,120118
11178,218683,127034
11179,160214,380237
11180,95446,343984
11181,178727,18365
11182,99932,16455
11183,228479,399975
11184,137982,390706
11185,224140,397695
11186,171564,164330
11187,82268,91391
11188,139109,340012
11189,39363,9851
11190,90525,117165
11191,206540,149425
11192,190930,408426
11193,168018,377769
11194,173126,115506
11195,216398,242904
11196,98778,77880
11197,163631,357818
11198,239344,63452
11199,162926,96541
11200,205818,352772
11201,180717,76511
11202,124682,422718
11203,40558,366629
11204,191949,263648
11205,126086,22128
11206,214978,66346
11207,30793,178574
11208,7408,53732
11209,131733,114388
11210,200218,225326
11211,102493,161181
11212,64788,76583
11213,162258,120524
11214,12264,178163
11215,246104,149632
11216,77426,422244
11217,214417,208996
11218,231651,412853
11219,213106,420584
11220,188640,360679
11221,57755,44393
11222,170965,114255
11223,17080,32021
11224,27095,322791
11225,165176,347276
11226,172982,220737
11227,242104,192361
11228,42427,69082
11229,134141,47015
11230,223827,405537
11231,50498,331134
11232,35043,129245
11233,76150,382626
11234,165391,300379
11235,165949,209573
11236,90403,389926
11237,56038,62656
11238,162590,51923
11239,214675,231942
11240,92564,21745
11241,117005,172611
11242,222918,362243
11243,88930,396035
11244,145955,221650
11245,85072,216476
11246,99390,216408
11247,18614,327918
11248,116845,20591
11249,36360,92663
11250,126797,13989
11251,104067,202690
11252,159496,94126
11253,234989,197144
11254,119782,170892
11255,204273,377416
11256,162587,83866
11257,3604,90270
11258,165609,406875
11259,150413,303897
11260,55096,211142
11261,2327,339696
11262,156175,102504
11263,142852,415329
11264,243000,123494
11265,124112,89252
11266,185802,275581
11267,7057,246971
11268,242147,416488
11269,138446,232346
11270,173580,180293
11271,147576,408322
11272,88226,48723
11273,8761,321404
11274,245743,37895
11275,78006,80492
11276,111588,417780
11277,61163,243157
11278,166148,330781
11279,190498,138163
11280,228810,428798
11281,48604,99584
11282,12810,166261
11283,10530,349735
11284,163317,86923
11285,241262,320586
11286,33999,267562
11287,48490,175887
11288,16010,390524
11289,230587,357288
11290,3089,204775
11291,56906,178021
11292,202010,47809
11293,152775,40761
11294,98574,342151
11295,47887,313549
11296,209068,199908
11297,111388,332536
11298,85011,57550
11299,19106,207447
11300,240771,404671
11301,231691,253911
11302,135231,217362
11303,88122,171970
11304,100655,57493
11305,233352,154175
11306,168277,146474
11307,36432,431420
11308,205364,197360
11309,32294,5151
11310,112019,321073
11311,90593,121019
11312,186330,368592
11313,185924,117283
11314,193165,366774
11315,112297,316777
11316,49488,346684
11317,160173,260038
11318,102746,180307
11319,123018,27282
11320,188287,85854
11321,205159,29315
11322,165999,227709
11323,10272,371296
11324,234871,412996
11325,211877,285471
11326,226988,15151
11327,193837,330260
11328,129983,85760
11329,108293,247971
11330,185016,397853
11331,220209,261906
11332,77603,88938
11333,127919,43493
11334,72495,21955
11335,224491,313818
11336,129225,399997
11337,58599,187741
11338,208594,253172
11339,239272,172152
11340,243824,373009
11341,197024,91891
11342,75139,304755
11343,221925,410407
11344,80516,316742
11345,108415,366957
11346,25399,128669
11347,42676,190228
11348,48371,101650
11349,208744,64588
11350,242701,358894
11351,104228,72069
11352,95609,312224
11353,206181,371495
11354,12454,340927
11355,186034,403928
11356,235037,1830
11357,132790,21689
11358,204361,310474
11359,95655,418597
11360,179012,39437
11361,44838,284489
11362,82341,99291
11363,247074,8830
11364,243670,231644
11365,137583,43825
11366,224696,178349
11367,193817,34246
11368,216327,174168
11369,117835,205892
11370,117461,54493
11371,232189,303443
11372,215453,131288
11373,213578,392169
11374,219894,264618
11375,10224,172648
11376,227428,408786
11377,247763,243416
11378,158445,282993
11379,228351,326220
11380,190888,371672
11381,129798,154873
11382,206911,69917
11383,205586,35465
11384,111240,57405
11385,226047,19788
11386,197016,14940
11387,5646,132093
11388,176084,360587
11389,113693,403442
11390,58702,2319
11391,135549,97354
11392,173846,389968
11393,11958,325030
11394,62338,350631
11395,196360,124766
11396,95070,316174
11397,179918,74976
11398,163531,89227
11399,15562,184585
11400,153452,222114
11401,135932,152552
11402,148314,376782
11403,3291,142277
11404,213318,34191
11405,247795,109874
11406,60354,426225
11407,14127,74717
11408,141596,294870
11409,244563,56910
11410,246142,97728
11411,49272,89215
11412,155474,1248
11413,201405,337574
11414,168875,281723
11415,49740,45597
11416,97793,152502
11417,154298,188616
11418,111954,123259
11419,52045,159330
11420,7894,411877
11421,112817,9024
11422,18171,292463
11423,183481,277768
11424,210894,304257
11425,195728,59852
11426,15283,225606
11427,213555,196470
11428,137158,349431
11429,72389,279379
11430,48107,235175
11431,60426,169288
11432,208752,143971
11433,141962,41689
11434,124497,244333
11435,98838,246194
11436,196500,45074
11437,232893,378158
11438,228853,88307
11439,230969,275716
11440,187451,404457
11441,31351,371876
11442,166749,61413
11443,207193,120616
11444,235235,286487
11445,223155,138794
11446,223697,279646
11447,25142,292875
11448,204936,419478
11449,42324,95801
11450,170799,109353
11451,87562,188881
11452,83614,125188
11453,176254,295563
11454,199577,210695
11455,207699,243563
11456,189258,301176
11457,42453,206527
11458,142988,347522
11459,156198,217607
11460,116853,400195
11461,215734,207971
11462,243673,1538
11463,227990,60259
11464,48017,32926
11465,41732,216093
11466,12053,305808
11467,200982,109087
11468,193692,112920
11469,125219,117171
11470,16858,405452
11471,214467,251542
11472,214085,130465
11473,97890,36533
11474,228697,252518
11475,245094,132834
11476,6979,72222
11477,56732,182636
11478,46098,417786
11479,242159,294977
11480,142192,200708
11481,190995,180068
11482,183060,-1537
11483,188705,290071
11484,186008,307672
11485,195561,297717
11486,76122,392695
11487,237479,199106
11488,80584,-819
11489,167563,326698
11490,153127,349295
11491,93884,41727
11492,119129,343757
11493,61228,100888
11494,68992,153101
11495,146728,200296
11496,221408,182466
11497,183066,367628
11498,151339,227693
11499,111449,306746
11500,21201,218074
11501,105264,397649
11502,74408,77016
11503,98836,312954
11504,211488,372715
11505,62400,190583
11506,77904,333485
11507,77509,76638
11508,65771,117185
11509,79627,71266
11510,216168,213253
11511,30017,152256
11512,203849,22726
11513,247581,20935
11514,210647,336840
11515,216135,299421
11516,224048,134430
11517,149766,380567
11518,51938,411186
11519,8774,9167
11520,131667,40034
11521,14727,63589
11522,47788,53044
11523,154840,203257
11524,58767,350287
11525,68302,101968
11526,47791,103494
11527,236938,45240
11528,55257,167468
11529,247284,171501
11530,210570,102466
11531,177471,12513
11532,109115,333680
11533,16887,353010
11534,234192,157672
11535,35966,37306
11536,245431,34103
11537,245526,163538
11538,124460,347238
11539,213094,243271
11540,8923,109502
11541,6614,53323
11542,19800,277345
11543,197051,20185
11544,44569,395710
11545,169562,173271
11546,187866,340460
11547,154155,163805
11548,62855,73491
11549,126004,237432
11550,108137,273635
11551,202713,188754
11552,6099,91796
11553,233735,135466
11554,206331,400596
11555,27236,400153
11556,30548,13466
11557,198537,67283
11558,159766,335993
11559,200710,112556
11560,106648,338923
11561,44896,87426
11562,224402,172295
11563,202728,44085
11564,132809,1289
11565,187868,45010
11566,147561,294649
11567,151967,286182
11568,106991,76781
11569,7642,263116
11570,240269,310547
11571,115332,305113
11572,243600,28309
11573,227432,354899
11574,12155,83445
11575,104788,423220
11576,243879,295486
11577,168406,400987
11578,174659,211636
11579,72921,393720
11580,34969,77724
11581,176308,94457
11582,59248,133901
11583,226737,88677
11584,78192,397704
11585,189564,88580
11586,74815,368422
11587,230988,162890
11588,55915,2981
11589,170091,246511
11590,125986,143042
11591,92203,405262
11592,138734,76449
11593,172473,67595
11594,70158,39476
11595,136485,354822
11596,206731,15897
11597,194468,60265
11598,27845,412656
11599,105875,375282
11600,24990,52931
11601,103484,29850
11602,138373,193545
11603,104591,351365
11604,183815,336152
11605,93813,347336
11606,40873,392963
11607,128011,372434
11608,141704,25359
11609,213154,405442
11610,38953,99040
11611,97454,50719
11612,14117,112022
11613,48198,310988
11614,146051,391032
11615,140070,369397
11616,88401,158610
11617,225594,-1197
11618,162668,121162
11619,224614,175276
11620,108518,301269
11621,169562,115516
11622,193277,302911
11623,228032,74191
11624,74305,355304
11625,108924,312031
11626,180204,115622
11627,109597,363151
11628,229055,242471
11629,246484,342945
11630,12906,307480
11631,178786,14421
11632,228212,60243
11633,227856,349751
11634,141827,345359
11635,156186,118607
11636,162284,98236
11637,101359,213021
11638,97928,121555
11639,91804,58639
11640,85237,122436
11641,133765,98904
11642,222432,268733
11643,64272,84053
11644,209184,364737
11645,96549,335265
11646,246733,281207
11647,194220,341190
11648,150223,206555
11649,71236,153960
11650,147364,334559
11651,34814,307002
11652,175220,323995
11653,193566,343975
11654,212155,46610
11655,232943,389848
11656,13373,308166
11657,27225,50722
11658,124846,184345
11659,34069,21547
11660,57641,330298
11661,204902,193492
11662,76723,137266
11663,76215,260507
11664,8743,12095
11665,19844,208340
11666,39701,264979
11667,67476,305439
11668,208410,133628
11669,36854,388037
11670,62785,49335
11671,236091,105085
11672,71637,362995
11673,59912,325474
11674,229974,103193
11675,121069,428426
11676,118802,333519
11677,168486,401046
11678,191003,371116
11679,235425,312791
11680,54306,277409
11681,155054,54499
11682,85940,217452
11683,203803,363417
11684,90745,341364
11685,150785,213567
11686,67237,137825
11687,120096,222460
11688,159528,165340
11689,228664,42662
11690,236185,397136
11691,97111,5103
11692,213192,392471
11693,135910,289805
11694,119757,273061
11695,121130,98922
11696,126448,99412
11697,81939,427129
11698,88758,194980
11699,124117,15273
11700,44737,411772
11701,98669,402656
11702,153552,9850
11703,245494,116637
11704,196479,80008
11705,3863,365506
11706,115297,125913
11707,142004,178552
11708,155419,282833
11709,135113,95210
11710,136574,303755
11711,65350,327675
11712,213104,4312
11713,62364,164864
11714,94465,377831
11715,107440,121209
11716,53614,239618
11717,147363,130578
11718,75661,300649
11719,44484,171480
11720,101653,284679
11721,119225,431179
11722,201570,166553
11723,140605,268163
11724,113322,388467
11725,34701,386368
11726,128097,118353
11727,231396,29146
11728,93405,148450
11729,66612,49952
11730,246053,345603
11731,84568,148608
11732,223276,4833
11733,98345,222941
11734,94501,272874
11735,55534,308259
11736,153524,417957
11737,67350,364214
11738,52620,403681
11739,65567,251295
11740,236541,109560
11741,94111,131536
11742,174147,329403
11743,53412,119147
11744,229617,77646
11745,42199,279119
11746,45689,305316
11747,222792,147253
11748,91679,337106
11749,158108,361032
11750,161779,303116
11751,227564,41704
11752,2965,422555
11753,115630,369142
11754,241169,-1197
11755,8865,287991
11756,205442,43276
11757,103370,85116
11758,108756,350679
11759,206241,7162
11760,67034,126901
11761,79243,295139
11762,65423,248613
11763,70524,1984
11764,106248,134550
11765,131297,19818
11766,95053,410612
11767,55084,62400
11768,77467,112413
11769,123260,191282
11770,192302,167285
11771,200245,204581
11772,111182,182551
11773,195745,319891
11774,124510,2054
11775,114143,180719
11776,131797,27748
11777,238957,332237
11778,93162,254746
11779,32191,307978
11780,121281,319305
11781,136031,18397
11782,46170,65973
11783,53231,166978
11784,128389,275439
11785,171026,175899
11786,140136,92595
11787,82291,76305
11788,48979,250870
11789,228661,230728
11790,141751,414482
11791,212611,311118
11792,79424,172313
11793,162475,24481
11794,48957,261870
11795,157829,21258
11796,112437,232544
11797,207888,368296
11798,82854,373464
11799,112515,164528
11800,53875,425467
11801,94398,14316
11802,62225,53528
11803,38991,239708
11804,92759,296439
11805,167985,163807
11806,126041,237064
11807,33726,3168
11808,96516,423707
11809,30802,270234
11810,176101,62702
11811,99559,287238
11812,144353,410688
11813,202876,85492
11814,107414,385405
11815,151641,65728
11816,199587,19319
11817,63187,220818
11818,12481,291229
11819,23601,166538
11820,51320,280088
11821,124316,221332
11822,76287,207432
11823,155910,351099
11824,45015,143005
11825,6181,407312
11826,43549,370900
11827,62658,49140
11828,165071,206998
11829,34599,54452
11830,99115,301971
11831,151292,80292
11832,36198,40434
11833,58221,390903
11834,49024,23644
11835,58225,376170
11836,193826,40421
11837,141543,284995
11838,172072,61477
11839,221688,181002
11840,6877,304496
